A¤o;Mes;Provincia;Cant¢n;N£mero de Personas;Fecha de Corte
2023;3;BOLIVAR;ECHEANDIA;10;31/3/2023
2023;3;BOLIVAR;GUARANDA;125;31/3/2023
2023;3;BOLIVAR;LAS NAVES;8;31/3/2023
2023;3;BOLIVAR;SAN MIGUEL;32;31/3/2023
2023;3;CA¥AR;AZOGUES;97;31/3/2023
2023;3;CA¥AR;BIBLIAN;12;31/3/2023
2023;3;CA¥AR;CA¥AR;43;31/3/2023
2023;3;CA¥AR;DELEG;3;31/3/2023
2023;3;CA¥AR;EL TAMBO;8;31/3/2023
2023;3;CA¥AR;LA TRONCAL;43;31/3/2023
2023;3;CA¥AR;SUSCAL;1;31/3/2023
2023;3;CARCHI;BOLIVAR;13;31/3/2023
2023;3;CARCHI;ESPEJO;16;31/3/2023
2023;3;CARCHI;MIRA;5;31/3/2023
2023;3;CARCHI;MONTUFAR;26;31/3/2023
2023;3;CARCHI;SAN PEDRO DE HUACA;5;31/3/2023
2023;3;CARCHI;TULCAN;87;31/3/2023
2023;3;CHIMBORAZO;ALAUSI;38;31/3/2023
2023;3;CHIMBORAZO;CHAMBO;14;31/3/2023
2023;3;CHIMBORAZO;CHUNCHI;5;31/3/2023
2023;3;CHIMBORAZO;COLTA;24;31/3/2023
2023;3;CHIMBORAZO;CUMANDA;15;31/3/2023
2023;3;CHIMBORAZO;GUAMOTE;16;31/3/2023
2023;3;CHIMBORAZO;GUANO;51;31/3/2023
2023;3;CHIMBORAZO;PALLATANGA;38;31/3/2023
2023;3;CHIMBORAZO;PENIPE;10;31/3/2023
2023;3;CHIMBORAZO;RIOBAMBA;447;31/3/2023
2023;3;COTOPAXI;LA MANA;58;31/3/2023
2023;3;COTOPAXI;LATACUNGA;194;31/3/2023
2023;3;COTOPAXI;PANGUA;8;31/3/2023
2023;3;COTOPAXI;PUJILI;53;31/3/2023
2023;3;COTOPAXI;SALCEDO;52;31/3/2023
2023;3;COTOPAXI;SAQUISILI;16;31/3/2023
2023;3;COTOPAXI;SIGCHOS;10;31/3/2023
2023;3;EL ORO;ARENILLAS;46;31/3/2023
2023;3;EL ORO;ATAHUALPA;6;31/3/2023
2023;3;EL ORO;BALSAS;8;31/3/2023
2023;3;EL ORO;CHILLA;2;31/3/2023
2023;3;EL ORO;EL GUABO;39;31/3/2023
2023;3;EL ORO;HUAQUILLAS;36;31/3/2023
2023;3;EL ORO;MACHALA;412;31/3/2023
2023;3;EL ORO;MARCABELI;15;31/3/2023
2023;3;EL ORO;PASAJE;66;31/3/2023
2023;3;EL ORO;PI¥AS;31;31/3/2023
2023;3;EL ORO;PORTOVELO;11;31/3/2023
2023;3;EL ORO;SANTA ROSA;104;31/3/2023
2023;3;EL ORO;ZARUMA;23;31/3/2023
2023;3;ESMERALDAS;ATACAMES;50;31/3/2023
2023;3;ESMERALDAS;ELOY ALFARO;37;31/3/2023
2023;3;ESMERALDAS;ESMERALDAS;241;31/3/2023
2023;3;ESMERALDAS;MUISNE;12;31/3/2023
2023;3;ESMERALDAS;QUININDE;82;31/3/2023
2023;3;ESMERALDAS;RIOVERDE;7;31/3/2023
2023;3;ESMERALDAS;SAN LORENZO;52;31/3/2023
2023;3;GALAPAGOS;ISABELA;20;31/3/2023
2023;3;GALAPAGOS;SAN CRISTOBAL;45;31/3/2023
2023;3;GALAPAGOS;SANTA CRUZ;36;31/3/2023
2023;3;GUAYAS;ALFREDO BAQUERIZO MORENO (JUJAN);284;31/3/2023
2023;3;GUAYAS;BALAO;15;31/3/2023
2023;3;GUAYAS;BALZAR;11;31/3/2023
2023;3;GUAYAS;COLIMES;5;31/3/2023
2023;3;GUAYAS;CRNEL. MARCELINO MARIDUE¥A;21;31/3/2023
2023;3;GUAYAS;DAULE;113;31/3/2023
2023;3;GUAYAS;DURAN;186;31/3/2023
2023;3;GUAYAS;EL EMPALME;33;31/3/2023
2023;3;GUAYAS;EL TRIUNFO;26;31/3/2023
2023;3;GUAYAS;GNRAL. ANTONIO ELIZALDE;15;31/3/2023
2023;3;GUAYAS;GUAYAQUIL;1768;31/3/2023
2023;3;GUAYAS;ISIDRO AYORA;5;31/3/2023
2023;3;GUAYAS;LOMAS DE SARGENTILLO;11;31/3/2023
2023;3;GUAYAS;MILAGRO;265;31/3/2023
2023;3;GUAYAS;NARANJAL;58;31/3/2023
2023;3;GUAYAS;NARANJITO;103;31/3/2023
2023;3;GUAYAS;NOBOL;8;31/3/2023
2023;3;GUAYAS;PALESTINA;3;31/3/2023
2023;3;GUAYAS;PEDRO CARBO;33;31/3/2023
2023;3;GUAYAS;PLAYAS;69;31/3/2023
2023;3;GUAYAS;SALINAS (SALINAS, CAB. CANTONAL);1;31/3/2023
2023;3;GUAYAS;SALITRE;17;31/3/2023
2023;3;GUAYAS;SAMBORONDON;33;31/3/2023
2023;3;GUAYAS;SAN JACINTO DE YAGUACHI;50;31/3/2023
2023;3;GUAYAS;SANTA LUCIA;12;31/3/2023
2023;3;GUAYAS;SIMON BOLIVAR;64;31/3/2023
2023;3;IMBABURA;ANTONIO ANTE;70;31/3/2023
2023;3;IMBABURA;COTACACHI;18;31/3/2023
2023;3;IMBABURA;IBARRA;237;31/3/2023
2023;3;IMBABURA;OTAVALO;65;31/3/2023
2023;3;IMBABURA;PIMAMPIRO;12;31/3/2023
2023;3;IMBABURA;SAN MIGUEL DE URCUQUI;9;31/3/2023
2023;3;INDISTINTO;INDISTINTO;5;31/3/2023
2023;3;LOJA;CALVAS;50;31/3/2023
2023;3;LOJA;CATAMAYO;25;31/3/2023
2023;3;LOJA;CELICA;12;31/3/2023
2023;3;LOJA;CHAGUARPAMBA;6;31/3/2023
2023;3;LOJA;ESPINDOLA;8;31/3/2023
2023;3;LOJA;GONZANAMA;10;31/3/2023
2023;3;LOJA;LOJA;303;31/3/2023
2023;3;LOJA;MACARA;9;31/3/2023
2023;3;LOJA;OLMEDO;4;31/3/2023
2023;3;LOJA;PALTAS;17;31/3/2023
2023;3;LOJA;PINDAL;6;31/3/2023
2023;3;LOJA;PUYANGO;15;31/3/2023
2023;3;LOJA;QUILANGA;5;31/3/2023
2023;3;LOJA;SARAGURO;133;31/3/2023
2023;3;LOJA;SOZORANGA;1;31/3/2023
2023;3;LOJA;ZAPOTILLO;4;31/3/2023
2023;3;LOS RIOS;BABA;30;31/3/2023
2023;3;LOS RIOS;BABAHOYO;169;31/3/2023
2023;3;LOS RIOS;BUENA FE;46;31/3/2023
2023;3;LOS RIOS;MOCACHE;12;31/3/2023
2023;3;LOS RIOS;MONTALVO;34;31/3/2023
2023;3;LOS RIOS;PALENQUE;3;31/3/2023
2023;3;LOS RIOS;PUEBLOVIEJO;13;31/3/2023
2023;3;LOS RIOS;QUEVEDO;172;31/3/2023
2023;3;LOS RIOS;QUINSALOMA;9;31/3/2023
2023;3;LOS RIOS;URDANETA;10;31/3/2023
2023;3;LOS RIOS;VALENCIA;17;31/3/2023
2023;3;LOS RIOS;VENTANAS;33;31/3/2023
2023;3;LOS RIOS;VINCES;19;31/3/2023
2023;3;MANABI;24 DE MAYO;82;31/3/2023
2023;3;MANABI;BOLIVAR;36;31/3/2023
2023;3;MANABI;CHONE;1000;31/3/2023
2023;3;MANABI;EL CARMEN;87;31/3/2023
2023;3;MANABI;FLAVIO ALFARO;96;31/3/2023
2023;3;MANABI;JAMA;8;31/3/2023
2023;3;MANABI;JARAMIJO;31;31/3/2023
2023;3;MANABI;JIPIJAPA;110;31/3/2023
2023;3;MANABI;JUNIN;12;31/3/2023
2023;3;MANABI;MANTA;287;31/3/2023
2023;3;MANABI;MONTECRISTI;64;31/3/2023
2023;3;MANABI;OLMEDO;3;31/3/2023
2023;3;MANABI;PAJAN;25;31/3/2023
2023;3;MANABI;PEDERNALES;32;31/3/2023
2023;3;MANABI;PICHINCHA;10;31/3/2023
2023;3;MANABI;PORTOVIEJO;413;31/3/2023
2023;3;MANABI;PUERTO LOPEZ;6;31/3/2023
2023;3;MANABI;ROCAFUERTE;26;31/3/2023
2023;3;MANABI;SAN VICENTE;18;31/3/2023
2023;3;MANABI;SANTA ANA;33;31/3/2023
2023;3;MANABI;SUCRE;56;31/3/2023
2023;3;MANABI;TOSAGUA;33;31/3/2023
2023;3;MORONA SANTIAGO;GUALAQUIZA;58;31/3/2023
2023;3;MORONA SANTIAGO;HUAMBOYA;17;31/3/2023
2023;3;MORONA SANTIAGO;LIMON INDANZA;13;31/3/2023
2023;3;MORONA SANTIAGO;LOGRO¥O;43;31/3/2023
2023;3;MORONA SANTIAGO;MACAS;182;31/3/2023
2023;3;MORONA SANTIAGO;MORONA;49;31/3/2023
2023;3;MORONA SANTIAGO;PABLO SEXTO;5;31/3/2023
2023;3;MORONA SANTIAGO;PALORA;13;31/3/2023
2023;3;MORONA SANTIAGO;SAN JUAN BOSCO;5;31/3/2023
2023;3;MORONA SANTIAGO;SANTIAGO;30;31/3/2023
2023;3;MORONA SANTIAGO;SUCUA;73;31/3/2023
2023;3;MORONA SANTIAGO;TAISHA;28;31/3/2023
2023;3;MORONA SANTIAGO;TIWINTZA;28;31/3/2023
2023;3;NAPO;ARCHIDONA;50;31/3/2023
2023;3;NAPO;CARLOS JULIO AROSEMENA TOLA;6;31/3/2023
2023;3;NAPO;EL CHACO;14;31/3/2023
2023;3;NAPO;QUIJOS;10;31/3/2023
2023;3;NAPO;TENA;162;31/3/2023
2023;3;ORELLANA;AGUARICO;26;31/3/2023
2023;3;ORELLANA;LA JOYA DE LOS SACHAS;80;31/3/2023
2023;3;ORELLANA;LORETO;29;31/3/2023
2023;3;ORELLANA;PUERTO FRANCISCO DE ORELLANA;227;31/3/2023
2023;3;PASTAZA;ARAJUNO;34;31/3/2023
2023;3;PASTAZA;MERA;29;31/3/2023
2023;3;PASTAZA;PASTAZA;161;31/3/2023
2023;3;PASTAZA;SANTA CLARA;5;31/3/2023
2023;3;PICHINCHA;CAYAMBE;208;31/3/2023
2023;3;PICHINCHA;MEJIA;65;31/3/2023
2023;3;PICHINCHA;PEDRO MONCAYO;29;31/3/2023
2023;3;PICHINCHA;PEDRO VICENTE MALDONADO;7;31/3/2023
2023;3;PICHINCHA;PUERTO QUITO;18;31/3/2023
2023;3;PICHINCHA;QUITO;2391;31/3/2023
2023;3;PICHINCHA;RUMI¥AHUI;122;31/3/2023
2023;3;PICHINCHA;SAN MIGUEL DE LOS BANCOS;7;31/3/2023
2023;3;SANTA ELENA;LA LIBERTAD;120;31/3/2023
2023;3;SANTA ELENA;SALINAS;51;31/3/2023
2023;3;SANTA ELENA;SANTA ELENA;87;31/3/2023
2023;3;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;58;31/3/2023
2023;3;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS TSACHILAS;1259;31/3/2023
2023;3;SUCUMBIOS;CASCALES;43;31/3/2023
2023;3;SUCUMBIOS;CUYABENO;13;31/3/2023
2023;3;SUCUMBIOS;GONZALO PIZARRO;37;31/3/2023
2023;3;SUCUMBIOS;LAGO AGRIO;162;31/3/2023
2023;3;SUCUMBIOS;NUEVA LOJA;22;31/3/2023
2023;3;SUCUMBIOS;PUTUMAYO;29;31/3/2023
2023;3;SUCUMBIOS;SHUSHUFINDI;84;31/3/2023
2023;3;SUCUMBIOS;SUCUMBIOS;10;31/3/2023
2023;3;TUNGURAHUA;AMBATO;465;31/3/2023
2023;3;TUNGURAHUA;BA¥OS DE AGUA SANTA;20;31/3/2023
2023;3;TUNGURAHUA;CEVALLOS;21;31/3/2023
2023;3;TUNGURAHUA;MOCHA;7;31/3/2023
2023;3;TUNGURAHUA;PATATE;46;31/3/2023
2023;3;TUNGURAHUA;QUERO;39;31/3/2023
2023;3;TUNGURAHUA;SAN PEDRO DE PELILEO;76;31/3/2023
2023;3;TUNGURAHUA;SANTIAGO DE PILLARO;35;31/3/2023
2023;3;TUNGURAHUA;TISALEO;11;31/3/2023
2023;3;ZAMORA CHINCHIPE;CENTINELA DEL CONDOR;22;31/3/2023
2023;3;ZAMORA CHINCHIPE;CHINCHIPE;16;31/3/2023
2023;3;ZAMORA CHINCHIPE;EL PANGUI;92;31/3/2023
2023;3;ZAMORA CHINCHIPE;NANGARITZA;11;31/3/2023
2023;3;ZAMORA CHINCHIPE;PALANDA;9;31/3/2023
2023;3;ZAMORA CHINCHIPE;PAQUISHA;14;31/3/2023
2023;3;ZAMORA CHINCHIPE;YACUAMBI;14;31/3/2023
2023;3;ZAMORA CHINCHIPE;YANTZAZA;44;31/3/2023
2023;3;ZAMORA CHINCHIPE;ZAMORA;65;31/3/2023
2023;3;SIN REGISTRAR;SIN REGISTRAR;181;31/3/2023
2023;4;AZUAY;CAMILO PONCE ENRIQUEZ;31;30/4/2023
2023;4;AZUAY;CHORDELEG;5;30/4/2023
2023;4;AZUAY;CUENCA;418;30/4/2023
2023;4;AZUAY;GIRON;18;30/4/2023
2023;4;AZUAY;GUACHAPALA;1;30/4/2023
2023;4;AZUAY;GUALACEO;36;30/4/2023
2023;4;AZUAY;NABON;1;30/4/2023
2023;4;AZUAY;O¥A;1;30/4/2023
2023;4;AZUAY;PAUTE;16;30/4/2023
2023;4;AZUAY;PUCARA;5;30/4/2023
2023;4;AZUAY;SAN FERNANDO;1;30/4/2023
2023;4;AZUAY;SANTA ISABEL;6;30/4/2023
2023;4;AZUAY;SEVILLA DE ORO;5;30/4/2023
2023;4;AZUAY;SIGSIG;5;30/4/2023
2023;4;BOLIVAR;CALUMA;36;30/4/2023
2023;4;BOLIVAR;CHILLANES;17;30/4/2023
2023;4;BOLIVAR;CHIMBO;12;30/4/2023
2023;4;BOLIVAR;ECHEANDIA;21;30/4/2023
2023;4;BOLIVAR;GUARANDA;86;30/4/2023
2023;4;BOLIVAR;LAS NAVES;12;30/4/2023
2023;4;BOLIVAR;SAN MIGUEL;29;30/4/2023
2023;4;CA¥AR;AZOGUES;80;30/4/2023
2023;4;CA¥AR;BIBLIAN;10;30/4/2023
2023;4;CA¥AR;CA¥AR;32;30/4/2023
2023;4;CA¥AR;EL TAMBO;13;30/4/2023
2023;4;CA¥AR;LA TRONCAL;29;30/4/2023
2023;4;CA¥AR;SUSCAL;2;30/4/2023
2023;4;CARCHI;BOLIVAR;8;30/4/2023
2023;4;CARCHI;ESPEJO;1;30/4/2023
2023;4;CARCHI;MIRA;6;30/4/2023
2023;4;CARCHI;MONTUFAR;25;30/4/2023
2023;4;CARCHI;SAN PEDRO DE HUACA;5;30/4/2023
2023;4;CARCHI;TULCAN;80;30/4/2023
2023;4;CHIMBORAZO;ALAUSI;26;30/4/2023
2023;4;CHIMBORAZO;CHAMBO;11;30/4/2023
2023;4;CHIMBORAZO;CHUNCHI;15;30/4/2023
2023;4;CHIMBORAZO;COLTA;32;30/4/2023
2023;4;CHIMBORAZO;CUMANDA;5;30/4/2023
2023;4;CHIMBORAZO;GUAMOTE;8;30/4/2023
2023;4;CHIMBORAZO;GUANO;26;30/4/2023
2023;4;CHIMBORAZO;PALLATANGA;11;30/4/2023
2023;4;CHIMBORAZO;PENIPE;3;30/4/2023
2023;4;CHIMBORAZO;RIOBAMBA;364;30/4/2023
2023;4;COTOPAXI;LA MANA;68;30/4/2023
2023;4;COTOPAXI;LATACUNGA;183;30/4/2023
2023;4;COTOPAXI;PANGUA;9;30/4/2023
2023;4;COTOPAXI;PUJILI;20;30/4/2023
2023;4;COTOPAXI;SALCEDO;49;30/4/2023
2023;4;COTOPAXI;SAQUISILI;13;30/4/2023
2023;4;COTOPAXI;SIGCHOS;11;30/4/2023
2023;4;EL ORO;ARENILLAS;40;30/4/2023
2023;4;EL ORO;ATAHUALPA;6;30/4/2023
2023;4;EL ORO;BALSAS;10;30/4/2023
2023;4;EL ORO;EL GUABO;46;30/4/2023
2023;4;EL ORO;HUAQUILLAS;31;30/4/2023
2023;4;EL ORO;LAS LAJAS;3;30/4/2023
2023;4;EL ORO;MACHALA;363;30/4/2023
2023;4;EL ORO;MARCABELI;6;30/4/2023
2023;4;EL ORO;PASAJE;68;30/4/2023
2023;4;EL ORO;PI¥AS;13;30/4/2023
2023;4;EL ORO;PORTOVELO;9;30/4/2023
2023;4;EL ORO;SANTA ROSA;62;30/4/2023
2023;4;EL ORO;ZARUMA;14;30/4/2023
2023;4;ESMERALDAS;ATACAMES;55;30/4/2023
2023;4;ESMERALDAS;ELOY ALFARO;18;30/4/2023
2023;4;ESMERALDAS;ESMERALDAS;185;30/4/2023
2023;4;ESMERALDAS;MUISNE;3;30/4/2023
2023;4;ESMERALDAS;QUININDE;66;30/4/2023
2023;4;ESMERALDAS;RIOVERDE;7;30/4/2023
2023;4;ESMERALDAS;SAN LORENZO;24;30/4/2023
2023;4;GALAPAGOS;ISABELA;2;30/4/2023
2023;4;GALAPAGOS;SAN CRISTOBAL;1;30/4/2023
2023;4;GALAPAGOS;SANTA CRUZ;15;30/4/2023
2023;4;GUAYAS;ALFREDO BAQUERIZO MORENO (JUJAN);183;30/4/2023
2023;4;GUAYAS;BALAO;15;30/4/2023
2023;4;GUAYAS;BALZAR;26;30/4/2023
2023;4;GUAYAS;COLIMES;17;30/4/2023
2023;4;GUAYAS;CRNEL. MARCELINO MARIDUE¥A;6;30/4/2023
2023;4;GUAYAS;DAULE;157;30/4/2023
2023;4;GUAYAS;DURAN;225;30/4/2023
2023;4;GUAYAS;EL EMPALME;24;30/4/2023
2023;4;GUAYAS;EL TRIUNFO;28;30/4/2023
2023;4;GUAYAS;GNRAL. ANTONIO ELIZALDE;11;30/4/2023
2023;4;GUAYAS;GUAYAQUIL;1934;30/4/2023
2023;4;GUAYAS;ISIDRO AYORA;13;30/4/2023
2023;4;GUAYAS;LOMAS DE SARGENTILLO;50;30/4/2023
2023;4;GUAYAS;MILAGRO;186;30/4/2023
2023;4;GUAYAS;NARANJAL;50;30/4/2023
2023;4;GUAYAS;NARANJITO;37;30/4/2023
2023;4;GUAYAS;NOBOL;29;30/4/2023
2023;4;GUAYAS;PALESTINA;21;30/4/2023
2023;4;GUAYAS;PEDRO CARBO;48;30/4/2023
2023;4;GUAYAS;PLAYAS;37;30/4/2023
2023;4;GUAYAS;SALITRE;27;30/4/2023
2023;4;GUAYAS;SAMBORONDON;37;30/4/2023
2023;4;GUAYAS;SAN JACINTO DE YAGUACHI;39;30/4/2023
2023;4;GUAYAS;SANTA LUCIA;27;30/4/2023
2023;4;GUAYAS;SIMON BOLIVAR;14;30/4/2023
2023;4;IMBABURA;ANTONIO ANTE;51;30/4/2023
2023;4;IMBABURA;COTACACHI;28;30/4/2023
2023;4;IMBABURA;IBARRA;196;30/4/2023
2023;4;IMBABURA;OTAVALO;71;30/4/2023
2023;4;IMBABURA;PIMAMPIRO;15;30/4/2023
2023;4;IMBABURA;SAN MIGUEL DE URCUQUI;4;30/4/2023
2023;4;INDISTINTO;INDISTINTO;1;30/4/2023
2023;4;LOJA;CALVAS;35;30/4/2023
2023;4;LOJA;CATAMAYO;27;30/4/2023
2023;4;LOJA;CELICA;6;30/4/2023
2023;4;LOJA;CHAGUARPAMBA;3;30/4/2023
2023;4;LOJA;ESPINDOLA;12;30/4/2023
2023;4;LOJA;GONZANAMA;5;30/4/2023
2023;4;LOJA;LOJA;271;30/4/2023
2023;4;LOJA;MACARA;7;30/4/2023
2023;4;LOJA;OLMEDO;3;30/4/2023
2023;4;LOJA;PALTAS;14;30/4/2023
2023;4;LOJA;PINDAL;4;30/4/2023
2023;4;LOJA;PUYANGO;8;30/4/2023
2023;4;LOJA;QUILANGA;3;30/4/2023
2023;4;LOJA;SARAGURO;7;30/4/2023
2023;4;LOJA;SOZORANGA;2;30/4/2023
2023;4;LOJA;ZAPOTILLO;5;30/4/2023
2023;4;LOS RIOS;BABA;36;30/4/2023
2023;4;LOS RIOS;BABAHOYO;114;30/4/2023
2023;4;LOS RIOS;BUENA FE;43;30/4/2023
2023;4;LOS RIOS;MOCACHE;12;30/4/2023
2023;4;LOS RIOS;MONTALVO;24;30/4/2023
2023;4;LOS RIOS;PALENQUE;2;30/4/2023
2023;4;LOS RIOS;PUEBLOVIEJO;20;30/4/2023
2023;4;LOS RIOS;QUEVEDO;144;30/4/2023
2023;4;LOS RIOS;QUINSALOMA;19;30/4/2023
2023;4;LOS RIOS;URDANETA;86;30/4/2023
2023;4;LOS RIOS;VALENCIA;26;30/4/2023
2023;4;LOS RIOS;VENTANAS;33;30/4/2023
2023;4;LOS RIOS;VINCES;26;30/4/2023
2023;4;MANABI;24 DE MAYO;100;30/4/2023
2023;4;MANABI;BOLIVAR;32;30/4/2023
2023;4;MANABI;CHONE;89;30/4/2023
2023;4;MANABI;EL CARMEN;45;30/4/2023
2023;4;MANABI;FLAVIO ALFARO;6;30/4/2023
2023;4;MANABI;JAMA;9;30/4/2023
2023;4;MANABI;JARAMIJO;29;30/4/2023
2023;4;MANABI;JIPIJAPA;66;30/4/2023
2023;4;MANABI;JUNIN;16;30/4/2023
2023;4;MANABI;MANTA;238;30/4/2023
2023;4;MANABI;MONTECRISTI;51;30/4/2023
2023;4;MANABI;OLMEDO;8;30/4/2023
2023;4;MANABI;PAJAN;19;30/4/2023
2023;4;MANABI;PEDERNALES;17;30/4/2023
2023;4;MANABI;PICHINCHA;17;30/4/2023
2023;4;MANABI;PORTOVIEJO;302;30/4/2023
2023;4;MANABI;PUERTO LOPEZ;11;30/4/2023
2023;4;MANABI;ROCAFUERTE;29;30/4/2023
2023;4;MANABI;SAN VICENTE;15;30/4/2023
2023;4;MANABI;SANTA ANA;54;30/4/2023
2023;4;MANABI;SUCRE;36;30/4/2023
2023;4;MANABI;TOSAGUA;15;30/4/2023
2023;4;MORONA SANTIAGO;GUALAQUIZA;35;30/4/2023
2023;4;MORONA SANTIAGO;HUAMBOYA;9;30/4/2023
2023;4;MORONA SANTIAGO;LIMON INDANZA;12;30/4/2023
2023;4;MORONA SANTIAGO;LOGRO¥O;18;30/4/2023
2023;4;MORONA SANTIAGO;MACAS;70;30/4/2023
2023;4;MORONA SANTIAGO;MORONA;25;30/4/2023
2023;4;MORONA SANTIAGO;PABLO SEXTO;10;30/4/2023
2023;4;MORONA SANTIAGO;PALORA;6;30/4/2023
2023;4;MORONA SANTIAGO;SAN JUAN BOSCO;2;30/4/2023
2023;4;MORONA SANTIAGO;SANTIAGO;11;30/4/2023
2023;4;MORONA SANTIAGO;SUCUA;33;30/4/2023
2023;4;MORONA SANTIAGO;TAISHA;13;30/4/2023
2023;4;MORONA SANTIAGO;TIWINTZA;8;30/4/2023
2023;4;NAPO;ARCHIDONA;34;30/4/2023
2023;4;NAPO;CARLOS JULIO AROSEMENA TOLA;4;30/4/2023
2023;4;NAPO;EL CHACO;20;30/4/2023
2023;4;NAPO;QUIJOS;19;30/4/2023
2023;4;NAPO;TENA;114;30/4/2023
2023;4;ORELLANA;AGUARICO;23;30/4/2023
2023;4;ORELLANA;LA JOYA DE LOS SACHAS;65;30/4/2023
2023;4;ORELLANA;LORETO;22;30/4/2023
2023;4;ORELLANA;PUERTO FRANCISCO DE ORELLANA;167;30/4/2023
2023;4;PASTAZA;ARAJUNO;27;30/4/2023
2023;4;PASTAZA;MERA;17;30/4/2023
2023;4;PASTAZA;PASTAZA;179;30/4/2023
2023;4;PASTAZA;SANTA CLARA;3;30/4/2023
2023;4;PICHINCHA;CAYAMBE;163;30/4/2023
2023;4;PICHINCHA;MEJIA;66;30/4/2023
2023;4;PICHINCHA;PEDRO MONCAYO;18;30/4/2023
2023;4;PICHINCHA;PEDRO VICENTE MALDONADO;3;30/4/2023
2023;4;PICHINCHA;PUERTO QUITO;20;30/4/2023
2023;4;PICHINCHA;QUITO;1996;30/4/2023
2023;4;PICHINCHA;RUMI¥AHUI;93;30/4/2023
2023;4;PICHINCHA;SAN MIGUEL DE LOS BANCOS;9;30/4/2023
2023;4;SANTA ELENA;LA LIBERTAD;130;30/4/2023
2023;4;SANTA ELENA;SALINAS;51;30/4/2023
2023;4;SANTA ELENA;SANTA ELENA;103;30/4/2023
2023;4;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;61;30/4/2023
2023;4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS TSACHILAS;360;30/4/2023
2023;4;SUCUMBIOS;CASCALES;20;30/4/2023
2023;4;SUCUMBIOS;CUYABENO;29;30/4/2023
2023;4;SUCUMBIOS;GONZALO PIZARRO;7;30/4/2023
2023;4;SUCUMBIOS;LAGO AGRIO;149;30/4/2023
2023;4;SUCUMBIOS;NUEVA LOJA;19;30/4/2023
2023;4;SUCUMBIOS;PUTUMAYO;2;30/4/2023
2023;4;SUCUMBIOS;SHUSHUFINDI;43;30/4/2023
2023;4;SUCUMBIOS;SUCUMBIOS;3;30/4/2023
2023;4;TUNGURAHUA;AMBATO;343;30/4/2023
2023;4;TUNGURAHUA;BA¥OS DE AGUA SANTA;30;30/4/2023
2023;4;TUNGURAHUA;CEVALLOS;4;30/4/2023
2023;4;TUNGURAHUA;MOCHA;2;30/4/2023
2023;4;TUNGURAHUA;PATATE;15;30/4/2023
2023;4;TUNGURAHUA;QUERO;6;30/4/2023
2023;4;TUNGURAHUA;SAN PEDRO DE PELILEO;125;30/4/2023
2023;4;TUNGURAHUA;SANTIAGO DE PILLARO;39;30/4/2023
2023;4;TUNGURAHUA;TISALEO;9;30/4/2023
2023;4;ZAMORA CHINCHIPE;CENTINELA DEL CONDOR;22;30/4/2023
2023;4;ZAMORA CHINCHIPE;CHINCHIPE;14;30/4/2023
2023;4;ZAMORA CHINCHIPE;EL PANGUI;53;30/4/2023
2023;4;ZAMORA CHINCHIPE;NANGARITZA;4;30/4/2023
2023;4;ZAMORA CHINCHIPE;PALANDA;10;30/4/2023
2023;4;ZAMORA CHINCHIPE;PAQUISHA;7;30/4/2023
2023;4;ZAMORA CHINCHIPE;YACUAMBI;9;30/4/2023
2023;4;ZAMORA CHINCHIPE;YANTZAZA;52;30/4/2023
2023;4;ZAMORA CHINCHIPE;ZAMORA;49;30/4/2023
2023;4;SIN REGISTRAR;SIN REGISTRAR;167;30/4/2023
2023;5;AZUAY;CAMILO PONCE ENRIQUEZ;42;31/5/2023
2023;5;AZUAY;CHORDELEG;9;31/5/2023
2023;5;AZUAY;CUENCA;1241;31/5/2023
2023;5;AZUAY;EL PAN;6;31/5/2023
2023;5;AZUAY;GIRON;10;31/5/2023
2023;5;AZUAY;GUACHAPALA;4;31/5/2023
2023;5;AZUAY;GUALACEO;55;31/5/2023
2023;5;AZUAY;NABON;11;31/5/2023
2023;5;AZUAY;O¥A;3;31/5/2023
2023;5;AZUAY;PAUTE;22;31/5/2023
2023;5;AZUAY;PUCARA;17;31/5/2023
2023;5;AZUAY;SAN FERNANDO;7;31/5/2023
2023;5;AZUAY;SANTA ISABEL;22;31/5/2023
2023;5;AZUAY;SEVILLA DE ORO;3;31/5/2023
2023;5;AZUAY;SIGSIG;40;31/5/2023
2023;5;BOLIVAR;CALUMA;22;31/5/2023
2023;5;BOLIVAR;CHILLANES;11;31/5/2023
2023;5;BOLIVAR;CHIMBO;18;31/5/2023
2023;5;BOLIVAR;ECHEANDIA;19;31/5/2023
2023;5;BOLIVAR;GUARANDA;154;31/5/2023
2023;5;BOLIVAR;LAS NAVES;7;31/5/2023
2023;5;BOLIVAR;SAN MIGUEL;44;31/5/2023
2023;5;CA¥AR;AZOGUES;79;31/5/2023
2023;5;CA¥AR;BIBLIAN;7;31/5/2023
2023;5;CA¥AR;CA¥AR;43;31/5/2023
2023;5;CA¥AR;DELEG;5;31/5/2023
2023;5;CA¥AR;EL TAMBO;15;31/5/2023
2023;5;CA¥AR;LA TRONCAL;70;31/5/2023
2023;5;CA¥AR;SUSCAL;3;31/5/2023
2023;5;CARCHI;BOLIVAR;17;31/5/2023
