"Fecha","Producto","Cantidad","Precio","Total"
2024-01-23,"Laptop",8,914.46183193475,7315.694655478
2024-01-15,"Monitor",7,281.544120237231,1970.80884166062
2024-01-08,"Impresora",4,153.236617078073,612.946468312293
2024-01-03,"Mouse",1,42.4654494505376,42.4654494505376
2024-01-02,"Tablet",10,435.719694918953,4357.19694918953
2024-01-06,"Silla Gamer",8,205.701038311236,1645.60830648988
2024-01-14,"Teclado",10,29.439315344207,294.39315344207
2024-01-27,"Impresora",10,171.124046226032,1711.24046226032
2024-01-15,"Tablet",2,433.522161538713,867.044323077425
2024-01-19,"Impresora",4,139.279943495058,557.11977398023
2024-01-09,"Teclado",6,39.4727044552565,236.836226731539
2024-01-23,"Auriculares",2,25.8395697455853,51.6791394911706
2024-01-25,"Laptop",1,853.714632615447,853.714632615447
2024-01-15,"Teclado",5,72.8683464508504,364.341732254252
2024-01-22,"Silla Gamer",3,209.076229901984,627.228689705953
2024-01-16,"Laptop",6,908.231322001666,5449.38793200999
2024-01-08,"Monitor",3,339.704435644671,1019.11330693401
2024-01-29,"Impresora",10,142.648420785554,1426.48420785554
2024-01-09,"Impresora",9,123.758246004581,1113.82421404123
2024-01-21,"Silla Gamer",4,201.254094415344,805.016377661377
2024-01-23,"Tablet",10,356.650849501602,3566.50849501602
2024-01-16,"Teclado",3,85.9592749783769,257.877824935131
2024-01-09,"Laptop",4,923.461820045486,3693.84728018194
2024-01-02,"Silla Gamer",6,171.882021101192,1031.29212660715
2024-01-24,"Tablet",6,368.981651915237,2213.88991149142
2024-01-09,"Teclado",7,107.278969050385,750.952783352695
2024-01-11,"Silla Gamer",2,179.186686337925,358.373372675851
2024-01-24,"Tablet",8,448.612350015901,3588.89880012721
2024-01-11,"Laptop",4,922.914584865794,3691.65833946317
2024-01-04,"Impresora",1,193.018969800323,193.018969800323
2024-01-07,"Teclado",8,95.1759902574122,761.407922059298
2024-01-24,"Monitor",6,282.47640512418,1694.85843074508
2024-01-18,"Laptop",2,887.540715374053,1775.08143074811
2024-01-28,"Silla Gamer",10,153.416023193859,1534.16023193859
2024-01-11,"Laptop",10,939.4827040378,9394.827040378
2024-01-22,"Impresora",9,152.161127631553,1369.45014868397
2024-01-01,"Mouse",9,9.48026888072491,85.3224199265242
2024-01-11,"Auriculares",3,81.0644337907434,243.19330137223
2024-01-28,"Mouse",2,54.1824071202427,108.364814240485
2024-01-26,"Auriculares",6,78.1746942317113,469.048165390268
2024-01-06,"Teclado",9,73.2038792502135,658.834913251922
2024-01-21,"Tablet",3,360.939597059041,1082.81879117712
2024-01-10,"Mouse",8,63.8339509489015,510.671607591212
2024-01-25,"Monitor",1,263.282232708298,263.282232708298
2024-01-18,"Auriculares",2,82.9774597426876,165.954919485375
2024-01-03,"Silla Gamer",2,205.319774406962,410.639548813924
2024-01-03,"Impresora",7,155.727084749378,1090.08959324565
2024-01-02,"Laptop",5,923.436920926906,4617.18460463453
2024-01-26,"Silla Gamer",6,188.845657976344,1133.07394785807
2024-01-08,"Auriculares",5,80.8649832615629,404.324916307814
2024-01-28,"Laptop",5,935.210464918055,4676.05232459027
2024-01-13,"Tablet",4,429.286201111972,1717.14480444789
2024-01-08,"Laptop",4,891.698328708299,3566.79331483319
2024-01-02,"Mouse",8,-8.34716982208192,-66.7773585766554
2024-01-27,"Mouse",9,47.4840855225921,427.356769703329
2024-01-06,"Laptop",1,859.465803625062,859.465803625062
2024-01-23,"Teclado",10,25.6874051457271,256.874051457271
2024-01-17,"Laptop",4,852.208258886822,3408.83303554729
2024-01-14,"Mouse",10,40.2287650154904,402.287650154904
2024-01-07,"Teclado",8,89.3196948617697,714.557558894157
2024-01-13,"Laptop",2,868.509922153316,1737.01984430663
2024-01-08,"Laptop",8,929.619633592665,7436.95706874132
2024-01-06,"Impresora",7,179.079919587821,1253.55943711475
2024-01-11,"Impresora",2,163.15082681831,326.301653636619
2024-01-10,"Tablet",5,445.533280982636,2227.66640491318
2024-01-17,"Mouse",9,-10.5228443164378,-94.7055988479406
2024-01-07,"Tablet",10,356.105331284925,3561.05331284925
2024-01-23,"Impresora",10,194.152637058869,1941.52637058869
2024-01-12,"Monitor",1,334.674153849483,334.674153849483
2024-01-28,"Silla Gamer",6,185.563662624918,1113.38197574951
2024-01-19,"Silla Gamer",8,190.127849741839,1521.02279793471
2024-01-17,"Auriculares",8,96.2383264675736,769.906611740589
2024-01-08,"Laptop",2,859.738411800936,1719.47682360187
2024-01-15,"Auriculares",7,70.932093821466,496.524656750262
2024-01-14,"Mouse",8,30.3734295535833,242.987436428666
2024-01-14,"Laptop",8,938.303783792071,7506.43027033657
2024-01-26,"Monitor",10,323.298230813816,3232.98230813816
2024-01-27,"Tablet",8,412.952751899138,3303.6220151931
2024-01-17,"Impresora",5,115.550076309592,577.750381547958
2024-01-01,"Monitor",4,297.422544937581,1189.69017975032
2024-01-18,"Tablet",10,393.518741847947,3935.18741847947
2024-01-18,"Silla Gamer",9,165.563803864643,1490.07423478179
